http://rdf.freebase.com/ns/astronomy.astronomical_survey_project_organization - astronomy, astronomical_survey_project_organization
http://rdf.freebase.com/ns/astronomy.celestial_object - astronomy, celestial_object
http://rdf.freebase.com/ns/astronomy.celestial_object_age - astronomy, celestial_object_age
http://rdf.freebase.com/ns/astronomy.celestial_object_category - astronomy, celestial_object_category
http://rdf.freebase.com/ns/astronomy.celestial_object_with_coordinate_system - astronomy, celestial_object_with_coordinate_system
http://rdf.freebase.com/ns/astronomy.comet - astronomy, comet
http://rdf.freebase.com/ns/astronomy.comet_group - astronomy, comet_group
http://rdf.freebase.com/ns/astronomy.constellation - astronomy, constellation
http://rdf.freebase.com/ns/astronomy.constellation_bordering_relationship - astronomy, constellation_bordering_relationship
http://rdf.freebase.com/ns/astronomy.dwarf_planet - astronomy, dwarf_planet
http://rdf.freebase.com/ns/astronomy.extraterrestrial_location - astronomy, extraterrestrial_location
http://rdf.freebase.com/ns/astronomy.galactic_cluster - astronomy, galactic_cluster
http://rdf.freebase.com/ns/astronomy.galactic_filament - astronomy, galactic_filament
http://rdf.freebase.com/ns/astronomy.galactic_group - astronomy, galactic_group
http://rdf.freebase.com/ns/astronomy.galactic_interaction - astronomy, galactic_interaction
http://rdf.freebase.com/ns/astronomy.galactic_interaction_status - astronomy, galactic_interaction_status
http://rdf.freebase.com/ns/astronomy.galactic_interaction_type - astronomy, galactic_interaction_type
http://rdf.freebase.com/ns/astronomy.galactic_shape - astronomy, galactic_shape
http://rdf.freebase.com/ns/astronomy.galactic_super_cluster - astronomy, galactic_super_cluster
http://rdf.freebase.com/ns/astronomy.galaxy - astronomy, galaxy
http://rdf.freebase.com/ns/astronomy.galaxy_classification_code - astronomy, galaxy_classification_code
http://rdf.freebase.com/ns/astronomy.meteor_shower - astronomy, meteor_shower
http://rdf.freebase.com/ns/astronomy.meteor_shower_occurrence - astronomy, meteor_shower_occurrence
http://rdf.freebase.com/ns/astronomy.meteoric_composition - astronomy, meteoric_composition
http://rdf.freebase.com/ns/astronomy.meteorite - astronomy, meteorite
http://rdf.freebase.com/ns/astronomy.meteorite_source - astronomy, meteorite_source
http://rdf.freebase.com/ns/astronomy.moon - astronomy, moon
http://rdf.freebase.com/ns/astronomy.near_earth_object - astronomy, near_earth_object
http://rdf.freebase.com/ns/astronomy.near_earth_object_classification - astronomy, near_earth_object_classification
http://rdf.freebase.com/ns/astronomy.nebula - astronomy, nebula
http://rdf.freebase.com/ns/astronomy.number_of_stars - astronomy, number_of_stars
http://rdf.freebase.com/ns/astronomy.orbit_type - astronomy, orbit_type
http://rdf.freebase.com/ns/astronomy.orbital_relationship - astronomy, orbital_relationship
http://rdf.freebase.com/ns/astronomy.planet - astronomy, planet
http://rdf.freebase.com/ns/astronomy.planetographic_coordinate - astronomy, planetographic_coordinate
http://rdf.freebase.com/ns/astronomy.planetographic_coordinate_system - astronomy, planetographic_coordinate_system
http://rdf.freebase.com/ns/astronomy.plutoid - astronomy, plutoid
http://rdf.freebase.com/ns/astronomy.satellite_galaxy - astronomy, satellite_galaxy
http://rdf.freebase.com/ns/astronomy.scattered_disc_object - astronomy, scattered_disc_object
http://rdf.freebase.com/ns/astronomy.spectral_type - astronomy, spectral_type
http://rdf.freebase.com/ns/astronomy.star - astronomy, star
http://rdf.freebase.com/ns/astronomy.star_system - astronomy, star_system
http://rdf.freebase.com/ns/astronomy.star_system_body - astronomy, star_system_body
http://rdf.freebase.com/ns/astronomy.supernova - astronomy, supernova
http://rdf.freebase.com/ns/astronomy.telescope - astronomy, telescope
http://rdf.freebase.com/ns/astronomy.telescope_platform - astronomy, telescope_platform
http://rdf.freebase.com/ns/astronomy.telescope_principle_type - astronomy, telescope_principle_type
http://rdf.freebase.com/ns/astronomy.telescope_type - astronomy, telescope_type
http://rdf.freebase.com/ns/astronomy.trans_neptunian_object - astronomy, trans_neptunian_object
http://rdf.freebase.com/ns/astronomy.trans_neptunian_region - astronomy, trans_neptunian_region
http://rdf.freebase.com/ns/astronomy.type_of_planetographic_feature - astronomy, type_of_planetographic_feature
http://rdf.freebase.com/ns/atom.feed - atom, feed
http://rdf.freebase.com/ns/atom.feed_category - atom, feed_category
http://rdf.freebase.com/ns/atom.feed_item - atom, feed_item
http://rdf.freebase.com/ns/atom.feed_link - atom, feed_link
http://rdf.freebase.com/ns/atom.feed_person - atom, feed_person
http://rdf.freebase.com/ns/automotive.automotive_class - automotive, automotive_class
http://rdf.freebase.com/ns/automotive.body_style - automotive, body_style
http://rdf.freebase.com/ns/automotive.company - automotive, company
http://rdf.freebase.com/ns/automotive.designer - automotive, designer
http://rdf.freebase.com/ns/automotive.driveline - automotive, driveline
http://rdf.freebase.com/ns/automotive.engine - automotive, engine
http://rdf.freebase.com/ns/automotive.engine_type - automotive, engine_type
http://rdf.freebase.com/ns/automotive.exterior_color - automotive, exterior_color
http://rdf.freebase.com/ns/automotive.fuel - automotive, fuel
http://rdf.freebase.com/ns/automotive.fuel_delivery_method - automotive, fuel_delivery_method
http://rdf.freebase.com/ns/automotive.generation - automotive, generation
http://rdf.freebase.com/ns/automotive.make - automotive, make
http://rdf.freebase.com/ns/automotive.manufacturing_plant - automotive, manufacturing_plant
http://rdf.freebase.com/ns/automotive.manufacturing_plant_model_relationship - automotive, manufacturing_plant_model_relationship
http://rdf.freebase.com/ns/automotive.model - automotive, model
http://rdf.freebase.com/ns/automotive.model_year - automotive, model_year
http://rdf.freebase.com/ns/automotive.platform - automotive, platform
http://rdf.freebase.com/ns/automotive.privately_owned_vehicle - automotive, privately_owned_vehicle
http://rdf.freebase.com/ns/automotive.similar_automobile_models - automotive, similar_automobile_models
http://rdf.freebase.com/ns/automotive.transmission - automotive, transmission
http://rdf.freebase.com/ns/automotive.transmission_type - automotive, transmission_type
http://rdf.freebase.com/ns/automotive.trim_level - automotive, trim_level
http://rdf.freebase.com/ns/automotive.upholstery - automotive, upholstery
http://rdf.freebase.com/ns/automotive.us_fuel_economy - automotive, us_fuel_economy
http://rdf.freebase.com/ns/automotive.warranty - automotive, warranty
http://rdf.freebase.com/ns/aviation.accident_type - aviation, accident_type
http://rdf.freebase.com/ns/aviation.aircraft - aviation, aircraft
http://rdf.freebase.com/ns/aviation.aircraft_designer - aviation, aircraft_designer
http://rdf.freebase.com/ns/aviation.aircraft_engine_type - aviation, aircraft_engine_type
http://rdf.freebase.com/ns/aviation.aircraft_line - aviation, aircraft_line
http://rdf.freebase.com/ns/aviation.aircraft_manufacturer - aviation, aircraft_manufacturer
http://rdf.freebase.com/ns/aviation.aircraft_model - aviation, aircraft_model
http://rdf.freebase.com/ns/aviation.aircraft_owner - aviation, aircraft_owner
http://rdf.freebase.com/ns/aviation.aircraft_ownership_count - aviation, aircraft_ownership_count
http://rdf.freebase.com/ns/aviation.aircraft_status - aviation, aircraft_status
http://rdf.freebase.com/ns/aviation.aircraft_type - aviation, aircraft_type
http://rdf.freebase.com/ns/aviation.airline - aviation, airline
http://rdf.freebase.com/ns/aviation.airline_airport_presence - aviation, airline_airport_presence
http://rdf.freebase.com/ns/aviation.airline_alliance - aviation, airline_alliance
http://rdf.freebase.com/ns/aviation.airliner_accident - aviation, airliner_accident
http://rdf.freebase.com/ns/aviation.airport - aviation, airport
http://rdf.freebase.com/ns/aviation.airport_operator - aviation, airport_operator
http://rdf.freebase.com/ns/aviation.airport_runway - aviation, airport_runway
http://rdf.freebase.com/ns/aviation.airport_runway_surface - aviation, airport_runway_surface
http://rdf.freebase.com/ns/aviation.airport_terminal - aviation, airport_terminal
http://rdf.freebase.com/ns/aviation.airport_type - aviation, airport_type
http://rdf.freebase.com/ns/aviation.aviation_incident_aircraft_relationship - aviation, aviation_incident_aircraft_relationship
http://rdf.freebase.com/ns/aviation.aviation_waypoint - aviation, aviation_waypoint
http://rdf.freebase.com/ns/aviation.cargo_by_year - aviation, cargo_by_year
http://rdf.freebase.com/ns/aviation.comparable_aircraft_relationship - aviation, comparable_aircraft_relationship
http://rdf.freebase.com/ns/aviation.iata_airline_designator - aviation, iata_airline_designator
http://rdf.freebase.com/ns/aviation.icao_airline_designator - aviation, icao_airline_designator
http://rdf.freebase.com/ns/aviation.waypoint_type - aviation, waypoint_type
http://rdf.freebase.com/ns/award.award - award, award
http://rdf.freebase.com/ns/award.award_achievement_level - award, award_achievement_level
http://rdf.freebase.com/ns/award.award_announcement - award, award_announcement
http://rdf.freebase.com/ns/award.award_category - award, award_category
http://rdf.freebase.com/ns/award.award_ceremony - award, award_ceremony
http://rdf.freebase.com/ns/award.award_discipline - award, award_discipline
http://rdf.freebase.com/ns/award.award_honor - award, award_honor
http://rdf.freebase.com/ns/award.award_judge - award, award_judge
http://rdf.freebase.com/ns/award.award_judging_term - award, award_judging_term
http://rdf.freebase.com/ns/award.award_nominated_work - award, award_nominated_work
http://rdf.freebase.com/ns/award.award_nomination - award, award_nomination
http://rdf.freebase.com/ns/award.award_nomination_announcement - award, award_nomination_announcement
http://rdf.freebase.com/ns/award.award_nominee - award, award_nominee
http://rdf.freebase.com/ns/award.award_presenting_organization - award, award_presenting_organization
http://rdf.freebase.com/ns/award.award_winner - award, award_winner
http://rdf.freebase.com/ns/award.award_winning_work - award, award_winning_work
http://rdf.freebase.com/ns/award.category_ceremony_relationship - award, category_ceremony_relationship
http://rdf.freebase.com/ns/award.competition - award, competition
http://rdf.freebase.com/ns/award.competition_type - award, competition_type
http://rdf.freebase.com/ns/award.competitor - award, competitor
http://rdf.freebase.com/ns/award.hall_of_fame - award, hall_of_fame
http://rdf.freebase.com/ns/award.hall_of_fame_discipline - award, hall_of_fame_discipline
http://rdf.freebase.com/ns/award.hall_of_fame_inductee - award, hall_of_fame_inductee
http://rdf.freebase.com/ns/award.hall_of_fame_induction - award, hall_of_fame_induction
http://rdf.freebase.com/ns/award.hall_of_fame_induction_category - award, hall_of_fame_induction_category
http://rdf.freebase.com/ns/award.long_list_nomination - award, long_list_nomination
http://rdf.freebase.com/ns/award.long_list_nominee - award, long_list_nominee
http://rdf.freebase.com/ns/award.long_listed_work - award, long_listed_work
http://rdf.freebase.com/ns/award.ranked_item - award, ranked_item
http://rdf.freebase.com/ns/award.ranked_list - award, ranked_list
http://rdf.freebase.com/ns/award.ranked_list_compiler - award, ranked_list_compiler
http://rdf.freebase.com/ns/award.ranking - award, ranking
http://rdf.freebase.com/ns/award.recurring_award_ceremony - award, recurring_award_ceremony
http://rdf.freebase.com/ns/award.recurring_competition - award, recurring_competition
http://rdf.freebase.com/ns/base.aareas.aat_mapping - base, aareas, aat_mapping
http://rdf.freebase.com/ns/base.aareas.administrative_area_level - base, aareas, administrative_area_level
http://rdf.freebase.com/ns/base.aareas.coding_scheme - base, aareas, coding_scheme
http://rdf.freebase.com/ns/base.aareas.schema.ad.parish - base, aareas, schema, ad, parish
http://rdf.freebase.com/ns/base.aareas.schema.administrative_area - base, aareas, schema, administrative_area
http://rdf.freebase.com/ns/base.aareas.schema.administrative_area_type - base, aareas, schema, administrative_area_type
http://rdf.freebase.com/ns/base.aareas.schema.ae.emirate - base, aareas, schema, ae, emirate
http://rdf.freebase.com/ns/base.aareas.schema.af.district - base, aareas, schema, af, district
http://rdf.freebase.com/ns/base.aareas.schema.af.province - base, aareas, schema, af, province
http://rdf.freebase.com/ns/base.aareas.schema.ag.parish - base, aareas, schema, ag, parish
http://rdf.freebase.com/ns/base.aareas.schema.al.county - base, aareas, schema, al, county
http://rdf.freebase.com/ns/base.aareas.schema.al.district - base, aareas, schema, al, district
http://rdf.freebase.com/ns/base.aareas.schema.am.province - base, aareas, schema, am, province
http://rdf.freebase.com/ns/base.aareas.schema.ao.province - base, aareas, schema, ao, province
http://rdf.freebase.com/ns/base.aareas.schema.ar.autonomous_city - base, aareas, schema, ar, autonomous_city
http://rdf.freebase.com/ns/base.aareas.schema.ar.department - base, aareas, schema, ar, department
http://rdf.freebase.com/ns/base.aareas.schema.ar.province - base, aareas, schema, ar, province
http://rdf.freebase.com/ns/base.aareas.schema.at.municipality - base, aareas, schema, at, municipality
http://rdf.freebase.com/ns/base.aareas.schema.at.political_district - base, aareas, schema, at, political_district
http://rdf.freebase.com/ns/base.aareas.schema.at.state - base, aareas, schema, at, state
http://rdf.freebase.com/ns/base.aareas.schema.au.aboriginal_council - base, aareas, schema, au, aboriginal_council
http://rdf.freebase.com/ns/base.aareas.schema.au.external_territory - base, aareas, schema, au, external_territory
http://rdf.freebase.com/ns/base.aareas.schema.au.local_government_area - base, aareas, schema, au, local_government_area
http://rdf.freebase.com/ns/base.aareas.schema.au.state - base, aareas, schema, au, state
http://rdf.freebase.com/ns/base.aareas.schema.au.territory - base, aareas, schema, au, territory
http://rdf.freebase.com/ns/base.aareas.schema.au.town - base, aareas, schema, au, town
http://rdf.freebase.com/ns/base.aareas.schema.az.city - base, aareas, schema, az, city
http://rdf.freebase.com/ns/base.aareas.schema.az.rayon - base, aareas, schema, az, rayon
http://rdf.freebase.com/ns/base.aareas.schema.bb.parish - base, aareas, schema, bb, parish
http://rdf.freebase.com/ns/base.aareas.schema.bd.division - base, aareas, schema, bd, division
http://rdf.freebase.com/ns/base.aareas.schema.be.arrondissement - base, aareas, schema, be, arrondissement
http://rdf.freebase.com/ns/base.aareas.schema.be.municipality - base, aareas, schema, be, municipality
http://rdf.freebase.com/ns/base.aareas.schema.be.province - base, aareas, schema, be, province
http://rdf.freebase.com/ns/base.aareas.schema.be.region - base, aareas, schema, be, region
http://rdf.freebase.com/ns/base.aareas.schema.bf.province - base, aareas, schema, bf, province
http://rdf.freebase.com/ns/base.aareas.schema.bf.region - base, aareas, schema, bf, region
http://rdf.freebase.com/ns/base.aareas.schema.bg.municipality - base, aareas, schema, bg, municipality
http://rdf.freebase.com/ns/base.aareas.schema.bg.oblast - base, aareas, schema, bg, oblast
http://rdf.freebase.com/ns/base.aareas.schema.bg.planning_region - base, aareas, schema, bg, planning_region
